car_id,car_number,car_model,car_type,transmission,drive_unit,engine_capacity,engine_volume,fuel_type,car_color,price
12558,Т298СА_85,Volkswagen Polo V Рестайлинг,седан,робот,передний,125,1.4,бензин,чёрный,3169000
12559,О897АТ_74,Nissan X-Trail I Рестайлинг,внедорожник,автомат,полный,165,2.5,бензин,чёрный,2530000
12560,Е982АН_91,Audi Q5 II (FY),внедорожник,робот,полный,249,2.0,бензин,синий,1135000
12561,Т136ВУ_88,Hyundai H-1 II Рестайлинг,минивэн,механика,задний,116,2.5,дизель,чёрный,1435000
12562,Х801СН_62,Hyundai Tucson III Рестайлинг,внедорожник,автомат,полный,185,2.0,дизель,белый,1100000
12563,Х257АЕ_70,Audi A4 V (B9),седан,робот,полный,249,2.0,бензин,чёрный,695000
12564,Н207ВМ_15,Hyundai Creta II,внедорожник,механика,передний,123,1.6,бензин,пурпурный,3109000
12565,У443МТ_30,BMW M5 V (F10),седан,робот,задний,560,4.4,бензин,белый,1499000
12566,Н960УВ_89,BMW X6 30d II (F16),внедорожник,автомат,полный,249,3.0,дизель,белый,2269000
12567,Н055ВХ_49,Renault Megane III,хэтчбек,вариатор,передний,138,2.0,бензин,серый,2339000
12568,Х042УС_47,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,серый,1004000
12569,К071ХУ_79,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,чёрный,1304000
12570,М706КХ_76,Land Rover Freelander II Рестайлинг,внедорожник,автомат,полный,150,2.2,дизель,чёрный,999000
12571,Х949КВ_75,Skoda Octavia III (A7) Рестайлинг,лифтбек,автомат,передний,110,1.6,бензин,серый,1340000
12572,А748НА_37,Porsche Macan I Рестайлинг,внедорожник,робот,полный,252,2.0,бензин,синий,6444000
12573,Р019ТО_29,Subaru Impreza WRX II,универсал,механика,полный,225,2.0,бензин,синий,520000
12574,Н287ВВ_29,Hyundai Creta II,внедорожник,механика,полный,121,1.6,бензин,синий,1060000
12575,Н297ТТ_45,Renault Logan I,седан,механика,передний,75,1.4,бензин,синий,1360000
12576,Х568СР_29,Ford Focus II,седан,механика,передний,145,2.0,бензин,синий,170000
12577,А339ОК_76,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,серый,299000
12578,К749ЕЕ_29,Honda Accord Type-S Type S VIII,седан,автомат,передний,201,2.4,бензин,синий,1069000
12579,У131ТТ_66,ЗАЗ 965,седан,механика,задний,27,0.9,бензин,синий,1369000
12580,У900НУ_86,Mercedes-Benz G-Класс 500 III (W463),внедорожник,автомат,полный,422,4.0,бензин,чёрный,685000
12581,Т945ВВ_91,Nissan Murano I (Z50),внедорожник,вариатор,полный,234,3.5,бензин,пурпурный,70000
12582,С145ВВ_77,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,белый,474000
12583,О299ОХ_42,Audi 100 IV (C4),седан,механика,передний,133,2.3,бензин,синий,974000
12584,Н015МС_56,Daihatsu YRV I,компактвэн,механика,передний,90,1.3,бензин,белый,1274000
12585,К980ХЕ_51,SsangYong Kyron I Рестайлинг,внедорожник,механика,полный,150,2.3,бензин,пурпурный,149000
12586,О370ВС_30,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,белый,160000
12587,Е481ТК_55,Mercedes-Benz E-Класс 300 I (W124),седан,автомат,задний,147,3.0,дизель,синий,365000
12588,Н795ВТ_18,BMW 5 серии Gran Turismo 535d xDrive VI (F10/F11/F07),лифтбек,автомат,полный,300,3.0,дизель,чёрный,1085000
12589,Н371АУ_48,LADA (ВАЗ) 2109 21093i,хэтчбек,механика,передний,72,1.5,бензин,серый,1385000
12590,Н261ВР_15,Hyundai Creta II,внедорожник,механика,передний,123,1.6,бензин,серый,1200000
12591,Т693ВК_14,Nissan X-Trail I Рестайлинг,внедорожник,автомат,полный,165,2.5,бензин,чёрный,1475000
12592,Х493ОМ_96,Suzuki Grand Vitara III,внедорожник,механика,полный,140,2.0,бензин,пурпурный,80000
12593,В267УН_22,Nissan Teana II Рестайлинг,седан,вариатор,полный,167,2.5,бензин,чёрный,1479500
12594,У108МУ_50,Hyundai Creta II,внедорожник,механика,полный,121,1.6,бензин,пурпурный,695000
12595,С471НУ_68,LADA (ВАЗ) Priora I,универсал,механика,передний,98,1.6,бензин,серый,649000
12596,Р503НО_66,Dodge Challenger SRT Hellcat III Рестайлинг 2,купе,автомат,задний,717,6.2,бензин,чёрный,870000
12597,Х223РХ_78,Ford Focus II Рестайлинг,хэтчбек,механика,передний,125,1.8,бензин,белый,1135000
12598,К129АТ_09,Mercedes-Benz S-Класс 500 V (W221) Рестайлинг,седан,автомат,полный,435,4.7,бензин,серый,1435000
12599,Р573АР_06,Volvo XC90 I Рестайлинг,внедорожник,автомат,полный,185,2.4,дизель,чёрный,238000
12600,В955НЕ_15,Mercedes-Benz GL-Класс 500 II (X166),внедорожник,автомат,полный,435,4.7,бензин,белый,6270000
12601,Х516УЕ_89,Hyundai Creta II,внедорожник,механика,передний,123,1.6,бензин,серый,399000
12602,Т191МУ_05,Mercedes-Benz V-Класс XL 250 d экстра длинный II,минивэн,автомат,полный,190,2.1,дизель,чёрный,1535000
12603,С465НО_00,Mercedes-Benz CLK-Класс 230 I (W208),купе,автомат,задний,193,2.3,бензин,белый,1195000
12604,Т248ЕО_61,Smart Fortwo III,хэтчбек,робот,задний,71,1.0,бензин,чёрный,2533000
12605,О952ХТ_07,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,белый,1004000
12606,С313ОА_70,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,пурпурный,1304000
12607,К829ХЕ_90,Land Rover Freelander II Рестайлинг,внедорожник,автомат,полный,150,2.2,дизель,чёрный,999000
12608,Р239НТ_54,Skoda Octavia III (A7) Рестайлинг,лифтбек,автомат,передний,110,1.6,бензин,серый,1340000
12609,Х798СА_31,Porsche Macan I Рестайлинг,внедорожник,робот,полный,252,2.0,бензин,синий,6444000
12610,Р196ВА_10,Subaru Impreza WRX II,универсал,механика,полный,225,2.0,бензин,синий,520000
12611,У810ХО_53,Hyundai Creta II,внедорожник,механика,полный,121,1.6,бензин,чёрный,1060000
12612,Т577ТТ_81,Honda Accord Type-S Type S VIII,седан,автомат,передний,201,2.4,бензин,синий,1360000
12613,О456МВ_99,Audi 100 IV (C4),седан,механика,передний,133,2.3,бензин,синий,685000
12614,У564МР_34,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,синий,149000
12615,А903АО_75,Nissan Teana II Рестайлинг,седан,вариатор,полный,167,2.5,бензин,чёрный,1069000
12616,А831ТУ_69,ЗАЗ 965,седан,механика,задний,27,0.9,бензин,синий,1369000
12617,С360УМ_23,Nissan Murano I (Z50),внедорожник,вариатор,полный,234,3.5,бензин,чёрный,870000
12618,Е972СС_14,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,белый,70000
12619,Н484АВ_81,Ford Focus II,седан,механика,передний,145,2.0,бензин,синий,474000
12620,У737МХ_98,Mercedes-Benz E-Класс 300 I (W124),седан,автомат,задний,147,3.0,дизель,чёрный,974000
12621,К812УО_86,Volkswagen Jetta V,седан,автомат,передний,102,1.6,бензин,серый,1274000
12622,А610СХ_43,Hyundai Creta II,внедорожник,автомат,передний,123,1.6,бензин,белый,299000
12623,К257ТС_08,Dodge Challenger SRT Hellcat III Рестайлинг 2,купе,автомат,задний,717,6.2,бензин,чёрный,1200000
12624,К983ОР_04,Volkswagen Polo V Рестайлинг,седан,механика,передний,90,1.6,бензин,чёрный,373800
12625,О648АЕ_23,Rolls-Royce Phantom VII Рестайлинг (Series II),купе,автомат,задний,460,6.8,бензин,чёрный,1085000
12626,Н918ОС_90,SsangYong Kyron I Рестайлинг,внедорожник,механика,полный,150,2.3,бензин,пурпурный,1385000
12627,С433МУ_13,Hyundai Creta II,внедорожник,механика,передний,123,1.6,бензин,чёрный,6270000
12628,А890РТ_70,Suzuki Grand Vitara III,внедорожник,механика,полный,140,2.0,бензин,чёрный,535000
12629,К055ОХ_59,Nissan X-Trail I Рестайлинг,внедорожник,автомат,полный,165,2.5,бензин,чёрный,365000
12630,Н973ХМ_22,Hyundai ix35 I,внедорожник,автомат,передний,150,2.0,бензин,чёрный,1479500
12631,Н813УТ_52,Hyundai Creta II,внедорожник,механика,полный,121,1.6,бензин,пурпурный,649000
12632,В639УС_00,BMW 8 серии Gran Coupe 840d xDrive II (G14/G15/G16),седан,автомат,полный,320,3.0,дизель,серый,695000
12633,Р119ХХ_35,Peugeot 308 I,хэтчбек,автомат,передний,120,1.6,бензин,белый,870000
12634,Х380АР_10,Ford Focus II Рестайлинг,хэтчбек,механика,передний,125,1.8,бензин,белый,1135000
12635,К259ЕМ_29,LADA (ВАЗ) 2121 (4x4) Рысь I Рестайлинг,внедорожник,механика,полный,83,1.7,бензин,синий,1435000
12636,У188КЕ_71,Chevrolet Cruze I Рестайлинг,хэтчбек,автомат,передний,109,1.6,бензин,белый,7293000
12637,О988АН_30,Skoda Octavia II (A5) Рестайлинг,лифтбек,механика,передний,102,1.6,бензин,белый,360000
12638,К536РМ_98,Hyundai Creta II,внедорожник,механика,передний,123,1.6,бензин,синий,399000
